customer_id,first_name,last_name,gender,DOB,profession_id,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address_id,address,postcode,state,country,property_valuation
42,Chiquita,Durnall,Female,1977-03-28,9,Accountant III,Manufacturing,Mass Customer,N,No,2928,70875 Hudson Point,3212,VIC,Australia,6
2541,Cleveland,Islep,Male,2000-03-14,157,Software Engineer II,Financial Services,High Net Worth,N,Yes,2929,709 Rieder Terrace,3995,VIC,Australia,2
1665,Witty,Lauthian,Male,1977-11-18,132,Quality Engineer,Telecommunications,Mass Customer,N,No,2930,709 Schmedeman Street,2155,NSW,Australia,11
3476,Stearn,Willerstone,Male,1989-09-07,197,,Manufacturing,Affluent Customer,N,No,2931,70980 Washington Parkway,2300,NSW,Australia,10
1169,Kessiah,Corden,Female,1967-08-09,15,Actuary,Financial Services,Mass Customer,N,Yes,2932,71 Cherokee Hill,2127,NSW,Australia,7
3181,Ferd,Chominski,Male,1976-09-29,150,Senior Editor,Financial Services,High Net Worth,N,No,2933,71 Hayes Circle,2320,NSW,Australia,7
3635,Elset,,Female,1977-07-06,184,VP Marketing,Retail,High Net Worth,N,No,2934,71 Manley Way,2036,NSW,Australia,7
597,Cassandra,Aucoate,Female,1954-12-10,133,Recruiter,Manufacturing,Mass Customer,N,No,2935,71 Meadow Ridge Parkway,2539,NSW,Australia,11
3543,Shanie,Zahor,Female,1986-12-25,75,Food Chemist,Health,High Net Worth,N,Yes,2936,71 Moulton Drive,3065,VIC,Australia,10
1950,Berne,Fulkes,Male,1963-10-07,193,Web Developer II,Manufacturing,Affluent Customer,N,Yes,2937,71 Orin Crossing,2155,NSW,Australia,9
1254,Quillan,McDuffie,Male,1958-12-18,83,Graphic Designer,Retail,Mass Customer,N,Yes,2938,71 Sundown Circle,4720,QLD,Australia,1
1932,Sybila,Enefer,Female,1977-01-03,99,Librarian,Entertainment,Affluent Customer,N,Yes,2939,710 Schiller Plaza,3338,VIC,Australia,1
757,Kinsley,Klimus,Male,1977-05-13,71,Environmental Tech,Financial Services,Mass Customer,N,No,2940,7101 Gulseth Hill,2293,NSW,Australia,9
867,Lura,MacKim,Female,1973-05-10,184,VP Marketing,n/a,Mass Customer,N,No,2941,71039 Packers Street,2034,NSW,Australia,10
2701,Ileana,Timms,Female,1960-07-28,56,Dental Hygienist,Health,Affluent Customer,N,Yes,2942,7107 Manitowish Road,4815,QLD,Australia,2
2486,Alaine,Halbord,Female,1954-03-09,175,Structural Engineer,Manufacturing,Mass Customer,N,Yes,2943,711 Hayes Court,2120,NSW,Australia,10
1015,Toiboid,Sorrel,Male,1955-04-01,192,Web Developer I,Health,Mass Customer,N,No,2944,711 Sachtjen Point,2540,NSW,Australia,8
2568,Anna-diana,Slyne,Female,1983-02-16,169,Staff Scientist,Manufacturing,Mass Customer,N,No,2945,711 Summerview Junction,2075,NSW,Australia,10
2259,Leanora,Calbert,Female,1999-07-02,70,Environmental Specialist,n/a,Affluent Customer,N,No,2946,71109 Vernon Way,3350,VIC,Australia,4
3735,Cchaddie,Heffron,Male,1961-12-02,152,Senior Quality Engineer,Entertainment,Mass Customer,N,No,2947,712 Sage Park,3149,VIC,Australia,9
414,Thorin,Grimoldby,Male,1976-07-16,154,Social Worker,Health,High Net Worth,N,No,2948,713 Eastwood Terrace,2360,NSW,Australia,1
3838,Mil,Clemitt,Female,1987-03-24,146,Sales Associate,Financial Services,Affluent Customer,N,Yes,2949,713 Redwing Crossing,2121,NSW,Australia,11
2006,Hyacinthia,Tuley,Female,1999-10-04,149,Senior Developer,Property,High Net Worth,N,Yes,2950,7135 Ruskin Avenue,2563,NSW,Australia,11
2649,Merwyn,MacPhail,Male,1986-01-16,56,Dental Hygienist,Health,Affluent Customer,N,Yes,2951,7163 2nd Point,3931,VIC,Australia,8
285,Julee,Janovsky,Female,1977-11-19,44,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,2952,7169 North Lane,2023,NSW,Australia,9
1826,Jareb,Langcaster,Male,1961-01-10,40,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,2953,717 Oakridge Way,2117,NSW,Australia,8
2574,Humfrey,Boyse,Male,1979-12-21,197,,Manufacturing,Mass Customer,N,No,2954,71725 Goodland Lane,4509,QLD,Australia,7
2335,Payton,Sheach,U,,2,Account Executive,IT,Mass Customer,N,No,2955,7174 Thackeray Point,2153,NSW,Australia,10
809,Nevsa,Washtell,Female,1977-10-23,33,Biostatistician III,Health,Mass Customer,N,No,2956,7175 Orin Junction,2088,NSW,Australia,12
2447,Richard,Poor,Male,1997-01-06,180,Tax Accountant,n/a,Affluent Customer,N,Yes,2957,71761 Almo Street,4178,QLD,Australia,7
1777,Lucinda,Jerok,Female,1994-05-02,147,Sales Representative,Retail,Affluent Customer,N,No,2958,71776 Express Avenue,2749,NSW,Australia,8
1620,Jerrold,Bernetti,Male,1992-07-27,174,Structural Analysis Engineer,n/a,High Net Worth,N,Yes,2959,718 Colorado Court,2220,NSW,Australia,8
2691,Stearn,Boutton,Male,1975-11-03,99,Librarian,Entertainment,Mass Customer,N,No,2960,718 Fair Oaks Point,2068,NSW,Australia,12
839,Charis,Greaves,U,,174,Structural Analysis Engineer,IT,Mass Customer,N,Yes,2961,71801 Grover Point,2166,NSW,Australia,10
3407,Marven,Ditts,Male,1961-10-08,50,Cost Accountant,Financial Services,High Net Worth,N,Yes,2962,7181 Dakota Trail,3029,VIC,Australia,5
37,Laurie,Dwerryhouse,Female,1985-12-22,154,Social Worker,Health,High Net Worth,N,No,2963,7188 Cody Way,3350,VIC,Australia,9
2491,Tabbie,Turone,Male,1977-05-08,43,Clinical Specialist,Health,Mass Customer,N,No,2964,719 Vahlen Way,2560,NSW,Australia,8
3218,Conny,Starbeck,Female,1976-02-12,95,Information Systems Manager,Argiculture,Mass Customer,N,Yes,2965,7198 Rowland Street,4030,QLD,Australia,9
3948,Roberto,Beinke,Male,1986-06-22,110,Occupational Therapist,Health,Mass Customer,N,No,2966,72 Briar Crest Hill,3148,VIC,Australia,10
2935,Jessi,Aldwich,Female,1978-04-23,197,,Manufacturing,Mass Customer,N,No,2967,72 Buell Pass,2200,NSW,Australia,9
3005,Rafaellle,Tantrum,Male,1969-01-05,94,Human Resources Manager,Property,Affluent Customer,N,Yes,2968,72 Dennis Road,3805,VIC,Australia,7
91,Dylan,Meaker,Male,1955-02-24,151,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,2969,72 Dorton Crossing,3133,VIC,Australia,10
2092,Stavros,Hazelby,Male,1977-12-22,145,Safety Technician IV,Manufacturing,High Net Worth,N,No,2970,72 Ilene Point,2575,NSW,Australia,8
2863,Alisander,Fetherstone,Male,1965-03-26,96,Internal Auditor,Manufacturing,Mass Customer,N,No,2971,72 Ludington Circle,2770,NSW,Australia,6
1883,Jinny,Cawood,Female,1991-08-13,197,,Health,Mass Customer,N,No,2972,72 Mandrake Court,3183,VIC,Australia,9
1684,Janie,Stonehewer,Female,1979-07-10,71,Environmental Tech,Manufacturing,Mass Customer,N,No,2973,72 Mosinee Court,3146,VIC,Australia,9
1309,Adlai,Fabry,Male,1977-03-22,184,VP Marketing,n/a,Mass Customer,N,No,2974,72 Shasta Plaza,4152,QLD,Australia,4
382,Issiah,Fardell,Male,1985-08-14,141,Research Nurse,Health,Mass Customer,N,Yes,2975,720 Menomonie Avenue,2749,NSW,Australia,8
1929,Elka,Crossgrove,Female,1986-10-12,75,Food Chemist,Health,Affluent Customer,N,No,2976,7202 Prairieview Court,2221,NSW,Australia,11
3107,Dell,Tremathick,Female,1960-08-15,98,Legal Assistant,n/a,High Net Worth,N,No,2977,7208 Old Gate Avenue,2112,NSW,Australia,11
3964,Aubrey,Souten,Female,1956-07-21,146,Sales Associate,Manufacturing,High Net Worth,N,No,2978,721 Morrow Plaza,2069,NSW,Australia,12
3304,Tymothy,Rodder,Male,1981-01-19,197,,n/a,Mass Customer,N,No,2979,7216 American Ash Place,2062,NSW,Australia,12
3795,Taylor,Dollimore,Male,1956-06-24,178,Systems Administrator III,Argiculture,High Net Worth,N,Yes,2980,72204 Springs Way,3104,VIC,Australia,12
3840,Marc,Torrans,Male,1962-09-30,197,,n/a,High Net Worth,N,No,2981,72258 Bayside Court,4211,QLD,Australia,7
2831,Starlin,Aysh,Female,1968-01-22,122,Programmer Analyst I,Health,Mass Customer,N,Yes,2982,72297 Sutherland Junction,2560,NSW,Australia,8
2923,Julie,Kennagh,Female,1971-11-30,181,Teacher,n/a,Affluent Customer,N,Yes,2983,723 Center Court,3933,VIC,Australia,11
1917,Raquela,Schimpke,Female,1973-07-28,153,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,2984,7230 Montana Place,2777,NSW,Australia,9
1478,Fulton,Blayney,Male,1992-12-05,186,VP Quality Control,Financial Services,High Net Worth,N,No,2985,7231 Pepper Wood Point,2428,NSW,Australia,8
1719,Devy,Hannum,Male,1973-07-04,106,Media Manager IV,Financial Services,High Net Worth,N,No,2986,7233 Lerdahl Lane,4212,QLD,Australia,7
3365,Karlens,Chaffyn,U,,68,Engineer III,IT,Mass Customer,N,No,2987,7234 Dawn Alley,4670,QLD,Australia,1
3951,Ephrem,Hollerin,Male,1975-02-10,131,Quality Control Specialist,n/a,Affluent Customer,N,Yes,2988,724 Erie Way,3500,VIC,Australia,2
2785,Gennifer,Baily,Female,1981-07-31,94,Human Resources Manager,Financial Services,Mass Customer,N,No,2989,724 West Park,2112,NSW,Australia,11
338,Hilliary,Littrell,Female,1958-03-14,197,,Health,Mass Customer,N,No,2990,72419 Eagan Road,2040,NSW,Australia,10
141,Townsend,Trobe,Male,1954-06-25,181,Teacher,Financial Services,High Net Worth,N,Yes,2991,7245 Cottonwood Center,2285,New South Wales,Australia,5
628,Mallissa,Gillespie,Female,1981-10-24,15,Actuary,Financial Services,Mass Customer,N,No,2992,725 Cordelia Junction,3028,Victoria,Australia,8
2384,Garey,Letrange,Male,1961-07-16,115,Operator,Health,High Net Worth,N,Yes,2993,7256 Forster Crossing,2533,NSW,Australia,8
1082,Guinevere,Kelby,U,,74,Financial Analyst,Financial Services,Mass Customer,N,Yes,2994,7258 Mandrake Terrace,3138,VIC,Australia,9
2969,Pascale,Cuxson,Male,1974-11-05,55,Database Administrator IV,n/a,Mass Customer,N,Yes,2995,726 Erie Center,3106,VIC,Australia,11
1988,Kelwin,Goldsmith,Male,1957-04-15,134,Recruiting Manager,Property,Mass Customer,N,No,2996,726 Warrior Center,2077,NSW,Australia,10
1163,Manolo,Dwire,Male,1981-11-13,50,Cost Accountant,Financial Services,High Net Worth,N,Yes,2997,72673 Mayfield Trail,4209,QLD,Australia,6
3384,Wesley,Nichols,Male,1996-03-05,197,,n/a,Mass Customer,N,No,2998,72728 Ruskin Way,2291,NSW,Australia,6
3469,Arabele,Lantoph,Female,1987-08-24,109,Nurse Practicioner,Health,Mass Customer,N,Yes,2999,7279 Steensland Circle,3803,VIC,Australia,7
2575,Hagan,Abrahmer,Male,1974-06-07,39,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,3000,7282 Prairie Rose Trail,3184,VIC,Australia,9
3110,Fabien,Iacapucci,Male,1994-02-11,44,Community Outreach Specialist,IT,Affluent Customer,N,Yes,3001,7285 Waxwing Pass,2620,NSW,Australia,5
2902,Stacia,Gritsaev,Female,1974-12-31,94,Human Resources Manager,Financial Services,Mass Customer,N,Yes,3002,72850 Lotheville Junction,2480,NSW,Australia,4
3352,Fredek,Lobley,Male,1994-12-28,93,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,3003,73 Burrows Court,3121,VIC,Australia,8
3806,Ado,Gailor,Male,1954-02-08,197,,Property,Mass Customer,N,No,3004,73 Debra Terrace,2141,NSW,Australia,7
3644,Peder,Frotton,Male,1968-01-18,119,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,3005,73 Eagan Hill,3040,VIC,Australia,10
3398,Alberik,Looks,Male,1971-07-01,197,,n/a,High Net Worth,N,Yes,3006,73 Glacier Hill Drive,2880,NSW,Australia,1
3597,Giorgi,,Male,1954-06-16,21,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,3007,73 Hallows Circle,2558,NSW,Australia,7
2081,Gelya,Coaker,Female,1972-06-21,150,Senior Editor,Financial Services,Mass Customer,N,No,3008,73 Muir Trail,3196,VIC,Australia,7
985,Aryn,O'Halloran,Female,1970-09-30,88,Help Desk Operator,Retail,High Net Worth,N,No,3009,730 Butternut Trail,4018,QLD,Australia,4
924,Clementius,Hambric,Male,1976-11-08,47,Computer Systems Analyst II,n/a,Affluent Customer,N,No,3010,730 Dixon Place,3158,VIC,Australia,8
3929,Jacqui,Fortnam,Female,1989-10-18,197,,n/a,Affluent Customer,N,Yes,3011,730 Judy Drive,3939,VIC,Australia,2
85,Kane,Tixall,Male,1958-05-21,22,Analyst Programmer,n/a,Mass Customer,N,No,3012,73042 Roth Crossing,2100,New South Wales,Australia,11
3031,Diego,Bertelmot,Male,1996-02-02,169,Staff Scientist,Health,Mass Customer,N,Yes,3013,731 Haas Trail,2125,NSW,Australia,11
1272,Nettie,Bulfit,Female,1985-04-04,197,,Manufacturing,Affluent Customer,N,No,3014,7310 Shopko Trail,4500,QLD,Australia,8
3726,Ange,Austick,Female,1976-06-17,82,GIS Technical Architect,Property,Mass Customer,N,No,3015,73128 Pearson Pass,4132,QLD,Australia,4
1574,Werner,Wall,Male,1995-11-15,52,Database Administrator I,n/a,Affluent Customer,N,Yes,3016,7317 Huxley Alley,2112,NSW,Australia,8
3357,Georgie,Henze,Male,1999-02-01,57,Design Engineer,Manufacturing,Affluent Customer,N,No,3017,7330 Helena Pass,2176,NSW,Australia,9
1643,Manda,Forsey,Female,1961-01-07,197,,Retail,Mass Customer,N,No,3018,73363 Butterfield Crossing,4567,QLD,Australia,9
1835,Rodrigo,Felce,Male,1993-06-30,73,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3019,734 South Court,4152,QLD,Australia,8
107,Pris,Stallebrass,Female,1990-07-01,109,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,3020,7342 Fieldstone Junction,2093,New South Wales,Australia,12
1753,Kerry,Ford,Female,1997-10-12,185,VP Product Management,Health,High Net Worth,N,Yes,3021,73425 Mitchell Court,4304,QLD,Australia,3
390,Royall,Slimings,Male,1997-11-25,123,Programmer Analyst II,Health,Affluent Customer,N,No,3022,7343 Washington Road,2287,NSW,Australia,5
2391,Corny,Millott,Female,1961-04-22,109,Nurse Practicioner,Health,Mass Customer,N,No,3023,7346 Luster Circle,4131,QLD,Australia,5
2153,Jimmy,,Male,1986-10-13,74,Financial Analyst,Financial Services,Mass Customer,N,No,3024,735 Eastlawn Place,4160,QLD,Australia,8
1396,Sinclair,Melonby,Male,1987-10-07,50,Cost Accountant,Financial Services,Mass Customer,N,No,3025,73506 Cordelia Lane,4217,QLD,Australia,4
3342,Henry,Phillps,Male,1985-08-12,197,,Entertainment,Mass Customer,N,No,3026,7353 Thierer Road,4300,QLD,Australia,2
3346,Nadya,Callaghan,Female,1991-09-11,155,Software Consultant,Financial Services,High Net Worth,N,No,3027,736 Ohio Court,2200,NSW,Australia,10
3994,Stephie,Byars,Female,1989-04-07,174,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,3028,736 Roxbury Junction,2540,NSW,Australia,6
2644,Brooke,Alastair,Male,1977-09-03,187,VP Sales,IT,Mass Customer,N,No,3029,736 Tomscot Center,4503,QLD,Australia,5
2078,Joice,Govett,Female,1989-08-30,48,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3030,73637 Nancy Street,2469,NSW,Australia,1
3913,Phylys,Neenan,Female,1959-12-29,44,Community Outreach Specialist,Retail,Mass Customer,N,Yes,3031,7365 Carioca Hill,4680,QLD,Australia,4
1011,Cymbre,Janos,Female,1985-07-19,110,Occupational Therapist,Health,High Net Worth,N,Yes,3032,738 Division Street,3024,VIC,Australia,8
1903,Tucky,Pizzie,Male,1973-11-20,130,Project Manager,n/a,High Net Worth,N,Yes,3033,738 Dixon Drive,2575,NSW,Australia,8
1821,Fields,Bayne,Male,1972-03-09,195,Web Developer IV,Entertainment,High Net Worth,N,Yes,3034,738 Sloan Place,3212,VIC,Australia,5
980,Max,Gronaver,Female,1978-01-23,135,Registered Nurse,Health,Mass Customer,N,No,3035,7380 Canary Pass,3111,VIC,Australia,7
1779,Krishnah,Firmage,Male,1996-11-19,95,Information Systems Manager,Argiculture,Affluent Customer,N,No,3036,7389 Union Place,2745,NSW,Australia,8
120,Sloan,Wagg,Male,1978-09-02,98,Legal Assistant,Financial Services,High Net Worth,N,Yes,3037,739 Elmside Way,3074,VIC,Australia,8
3132,Nicko,Artois,Male,1975-04-15,147,Sales Representative,Retail,Mass Customer,N,Yes,3038,73907 Fallview Point,2250,NSW,Australia,7
861,Rebekah,Dmych,Female,1977-05-24,151,Senior Financial Analyst,Financial Services,High Net Worth,N,No,3039,7391 Ruskin Parkway,4356,QLD,Australia,5
1782,Ewen,Emes,Male,1966-12-22,118,Pharmacist,Health,Affluent Customer,N,Yes,3040,7395 Blackbird Lane,2134,NSW,Australia,9
77,Shermie,Andrin,Male,1989-09-12,30,Automation Specialist IV,Financial Services,Mass Customer,N,No,3041,74 Anniversary Junction,2330,New South Wales,Australia,6
386,Ethelyn,Pincott,Female,1990-10-27,152,Senior Quality Engineer,Argiculture,Mass Customer,N,No,3042,740 Calypso Drive,2100,NSW,Australia,10
476,Kane,Jahnel,Male,1989-04-21,49,Computer Systems Analyst IV,n/a,Mass Customer,N,No,3043,74011 Manufacturers Street,2320,NSW,Australia,6
658,Donn,Bonnell,Male,1944-01-24,180,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,3044,74013 Mesta Terrace,3084,Victoria,Australia,9
3652,Aldrich,Camble,Male,1955-02-06,108,Nurse,Health,High Net Worth,N,Yes,3045,7415 Schlimgen Drive,2064,NSW,Australia,9
2056,Cristin,Smoughton,Female,1986-03-04,34,Biostatistician IV,Property,High Net Worth,N,No,3046,74164 Village Green Parkway,3037,VIC,Australia,9
836,Clemence,Vautre,Female,1990-04-02,15,Actuary,Financial Services,Mass Customer,N,Yes,3047,74251 Golden Leaf Lane,4413,QLD,Australia,3
413,Simone,Denys,Male,1957-12-22,186,VP Quality Control,n/a,High Net Worth,N,Yes,3048,7427 Fuller Trail,3082,VIC,Australia,8
3211,Betsy,Cosh,Female,1993-06-12,28,Automation Specialist II,Health,High Net Worth,N,Yes,3049,743 Karstens Point,2122,NSW,Australia,11
2361,Jeannette,Cerman,Female,1954-11-28,88,Help Desk Operator,n/a,High Net Worth,N,Yes,3050,743 Stone Corner Parkway,4127,QLD,Australia,6
3140,Britt,Muddimer,Female,1985-06-11,98,Legal Assistant,Manufacturing,High Net Worth,N,No,3051,7435 Monument Road,3807,VIC,Australia,9
2749,Cale,Cunningham,Male,1979-01-12,147,Sales Representative,Retail,Mass Customer,N,No,3052,744 Hazelcrest Way,2155,NSW,Australia,9
351,Dev,Hafner,Male,1999-05-12,118,Pharmacist,Health,Mass Customer,N,Yes,3053,7447 Nevada Park,2193,NSW,Australia,8
1920,Rutter,Marlen,Male,1988-01-06,146,Sales Associate,Financial Services,Mass Customer,N,No,3054,745 Troy Avenue,2769,NSW,Australia,9
1900,Noland,Larder,Male,1980-08-15,143,Safety Technician II,Financial Services,Affluent Customer,N,Yes,3055,7450 Prairie Rose Drive,2868,NSW,Australia,1
195,Talyah,Rylatt,Female,1958-11-14,130,Project Manager,Manufacturing,Mass Customer,N,No,3056,7451 Jana Lane,2138,NSW,Australia,8
282,Lauren,Curcher,Male,1989-10-27,186,VP Quality Control,Argiculture,High Net Worth,N,Yes,3057,747 Thackeray Circle,4551,QLD,Australia,7
3887,Dulcie,Nealon,Female,1964-07-16,49,Computer Systems Analyst IV,n/a,Affluent Customer,N,No,3058,7482 Hanson Park,2567,NSW,Australia,5
3069,Phylis,Traves,Female,1988-08-12,148,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,3059,74910 Burning Wood Junction,3132,VIC,Australia,10
388,Carlye,Bartle,Female,1966-05-25,197,,Financial Services,Mass Customer,N,Yes,3060,75 Bartillon Street,3228,VIC,Australia,8
1808,Charles,Carren,Male,1965-12-15,95,Information Systems Manager,Retail,High Net Worth,N,No,3061,75 Duke Plaza,2147,NSW,Australia,9
3527,Kiley,Scotson,Female,1978-12-02,148,Senior Cost Accountant,Financial Services,High Net Worth,N,No,3062,75 Grim Circle,2147,NSW,Australia,10
3048,Kenon,Messruther,Male,1969-05-27,98,Legal Assistant,Manufacturing,Mass Customer,N,No,3063,75 Hansons Alley,2260,NSW,Australia,9
1499,Patton,Wrey,Male,1973-08-18,57,Design Engineer,Manufacturing,Mass Customer,N,Yes,3064,75 Hoepker Street,2232,NSW,Australia,10
2711,Steven,Keetley,Male,1970-08-31,32,Biostatistician II,Health,Affluent Customer,N,No,3065,75 Loftsgordon Hill,3147,VIC,Australia,11
3343,Cristabel,Bim,U,,133,Recruiter,IT,Mass Customer,N,Yes,3066,75 Logan Place,3071,VIC,Australia,10
3468,Averill,Woodbridge,Male,1986-10-24,26,Associate Professor,n/a,Mass Customer,N,No,3067,75 Longview Terrace,2640,NSW,Australia,3
1081,Marga,Cradduck,Female,1985-10-21,154,Social Worker,Health,Mass Customer,N,No,3068,75 Mesta Hill,4509,QLD,Australia,7
1238,Steward,Beedham,Male,1978-06-01,83,Graphic Designer,n/a,Affluent Customer,N,Yes,3069,75 Scott Place,3806,VIC,Australia,7
2435,Orly,Ceney,Female,1961-08-12,1,Account Coordinator,Manufacturing,Mass Customer,N,No,3070,75 Westerfield Park,4570,QLD,Australia,1
1485,Meredeth,Luck,Male,1969-08-02,75,Food Chemist,Health,Mass Customer,N,Yes,3071,7509 Prairieview Center,2289,NSW,Australia,9
3224,Darell,Mulqueeny,Female,1996-03-12,29,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3072,751 Cordelia Terrace,2880,NSW,Australia,1
3326,Wes,Crotch,Male,1975-04-13,108,Nurse,Manufacturing,High Net Worth,N,Yes,3073,75106 Oriole Junction,2030,NSW,Australia,12
3601,Fanya,Gethyn,Female,1975-12-23,97,Junior Executive,IT,Mass Customer,N,No,3074,75132 Portage Point,4555,QLD,Australia,7
1606,Shayne,Ellesworthe,Female,1980-11-25,70,Environmental Specialist,n/a,Affluent Customer,N,Yes,3075,75164 Sherman Crossing,2031,NSW,Australia,11
2128,Gregorius,Cockram,Male,1976-09-25,51,Data Coordiator,Property,Affluent Customer,N,Yes,3076,7518 Canary Parkway,2145,NSW,Australia,9
1726,Mariette,Alexsandrev,Female,1973-08-06,97,Junior Executive,Financial Services,High Net Worth,N,No,3077,752 Nevada Circle,2089,NSW,Australia,10
3784,Davie,Moscon,Male,1983-06-04,197,,Financial Services,High Net Worth,N,No,3078,7524 David Place,2850,NSW,Australia,3
3947,Tanitansy,McTrustam,Female,1970-05-12,82,GIS Technical Architect,n/a,Mass Customer,N,No,3079,75251 Marquette Lane,4122,QLD,Australia,7
415,Conchita,Jeans,Female,1955-05-31,151,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,3080,7526 Artisan Parkway,4223,QLD,Australia,8
1399,Kaye,Clulow,Female,1967-09-08,169,Staff Scientist,Manufacturing,Mass Customer,N,No,3081,7530 Sutteridge Hill,3030,VIC,Australia,7
3874,Bendicty,Juste,Male,1963-08-14,15,Actuary,Financial Services,Mass Customer,N,No,3082,75322 Prentice Court,3046,VIC,Australia,9
2406,Randal,Messager,Male,1973-06-11,72,Executive Secretary,n/a,Affluent Customer,N,Yes,3083,75351 Ridgeview Lane,3181,VIC,Australia,11
3529,Austine,Kinny,Female,1960-11-23,174,Structural Analysis Engineer,IT,High Net Worth,N,Yes,3084,7547 Garrison Alley,2705,NSW,Australia,5
2591,Estevan,Rylett,Male,1974-02-04,197,,Retail,High Net Worth,N,No,3085,755 Ramsey Terrace,4152,QLD,Australia,6
3504,Keriann,Perdue,Female,1963-07-06,39,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,3086,7555 Springview Crossing,3195,VIC,Australia,10
2138,Jonell,Gon,Female,1978-11-28,83,Graphic Designer,Manufacturing,High Net Worth,N,No,3087,75581 Express Center,4503,QLD,Australia,3
666,Anselma,Ricardon,Female,1983-11-01,154,Social Worker,Health,High Net Worth,N,Yes,3088,756 Farragut Place,4740,QLD,Australia,2
2929,Winny,Cakes,Male,1999-07-28,108,Nurse,Retail,Mass Customer,N,No,3089,7561 Donald Center,3810,VIC,Australia,5
163,Kessia,Helder,Female,1976-09-06,99,Librarian,Entertainment,High Net Worth,N,Yes,3090,75612 Clarendon Junction,4352,QLD,Australia,6
2771,Jamie,Gildersleeve,Female,1969-10-05,134,Recruiting Manager,Retail,Affluent Customer,N,Yes,3091,75642 Kinsman Terrace,4014,QLD,Australia,8
2601,Morgana,Wardel,Female,1975-01-18,158,Software Engineer III,Financial Services,Affluent Customer,N,No,3092,75688 Maple Court,3618,VIC,Australia,1
3451,Ruprecht,Loreit,Male,1970-05-01,146,Sales Associate,n/a,High Net Worth,N,No,3093,757 Debs Avenue,4670,QLD,Australia,4
3723,Justine,Pirt,Female,1993-10-22,8,Accountant II,Financial Services,High Net Worth,N,No,3094,757 International Road,3158,VIC,Australia,8
2895,Lind,Mc Ilory,Female,1967-03-15,99,Librarian,Entertainment,Mass Customer,N,Yes,3095,75717 Bartillon Road,2880,NSW,Australia,1
3237,Astrid,Sumnall,Female,1964-08-15,23,Assistant Manager,Manufacturing,Mass Customer,N,No,3096,7574 Onsgard Drive,4011,QLD,Australia,7
518,Bernhard,Senett,Male,1991-04-28,55,Database Administrator IV,Retail,Mass Customer,N,Yes,3097,75790 Towne Avenue,4221,QLD,Australia,9
685,Booth,Birkin,U,,149,Senior Developer,IT,Mass Customer,N,No,3098,75826 Bellgrove Trail,3095,Victoria,Australia,10
2949,Alexa,Simanek,Female,1977-09-21,197,,Telecommunications,Mass Customer,N,No,3099,75848 Ohio Lane,3037,VIC,Australia,7
2419,Aron,Karlsen,Male,1978-07-04,119,Physical Therapy Assistant,Property,High Net Worth,N,No,3100,7585 Rutledge Trail,3161,VIC,Australia,9
2704,Orlando,Gniewosz,Male,1999-02-08,6,Account Representative IV,Retail,Affluent Customer,N,Yes,3101,76 Aberg Hill,3028,VIC,Australia,6
291,Aime,Burston,Female,1971-10-22,24,Assistant Media Planner,Entertainment,Mass Customer,N,No,3102,76 Graedel Street,4812,QLD,Australia,6
677,El,Toupe,Male,1997-07-28,148,Senior Cost Accountant,Financial Services,Mass Customer,N,No,3103,76 Hanson Junction,2147,NSW,Australia,9
718,Cathe,Lorriman,Female,1978-02-18,66,Engineer I,Manufacturing,Mass Customer,N,Yes,3104,76 Londonderry Park,2777,NSW,Australia,9
1475,Aristotle,Jess,Male,1985-07-21,134,Recruiting Manager,Retail,Affluent Customer,N,Yes,3105,76 Norway Maple Drive,4509,QLD,Australia,6
1624,Hakim,Burnhard,Male,1980-05-04,45,Compensation Analyst,Financial Services,Mass Customer,N,Yes,3106,76 Roxbury Pass,2528,NSW,Australia,6
2446,Lovell,Kiss,Male,1956-09-07,197,,Retail,Affluent Customer,N,No,3107,76 Schiller Pass,4455,QLD,Australia,3
745,Dotty,Maylott,Female,1978-03-22,197,,Manufacturing,Mass Customer,N,Yes,3108,760 Forest Dale Place,3068,Victoria,Australia,12
2603,Mercy,Jost,Female,1962-02-04,108,Nurse,Financial Services,High Net Worth,N,No,3109,76085 Eagan Crossing,3071,VIC,Australia,10
3021,Parker,Lukacs,Male,1983-01-18,197,,n/a,Mass Customer,N,No,3110,7609 Jackson Terrace,2155,NSW,Australia,11
